,PDB ID,Datablock Name,Chain ID,Ligand ID,Ligand Name,Ligand SMILES
3684,4GCZ,4GCZ,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3685,4GE8,4GE8,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3686,4GE8,4GE8,A,MG,MAGNESIUM ION,[Mg+2]
3687,4GE8,4GE8,A,,SODIUM ION,[Na+]
3688,4GE8,4GE8,A,0WU,(5S)-2-METHYL-5-(PROP-1-EN-2-YL)CYCLOHEX-2-EN-1-ONE,CC1=CC[C@@H](CC1=O)C(=C)C
3689,4GE8,4GE8,A,1PE,PENTAETHYLENE GLYCOL,C(COCCOCCOCCOCCO)O
3690,4GE8,4GE8,A,CL,CHLORIDE ION,[Cl-]
3691,4GWE,4GWE,A,,SODIUM ION,[Na+]
3692,4GWE,4GWE,A,07V,(5R)-2-METHYL-5-(PROP-1-EN-2-YL)CYCLOHEX-2-EN-1-ONE,CC1=CC[C@H](CC1=O)C(=C)C
3693,4GWE,4GWE,A,1PE,PENTAETHYLENE GLYCOL,C(COCCOCCOCCOCCO)O
3694,4GWE,4GWE,A,CL,CHLORIDE ION,[Cl-]
3695,4GWE,4GWE,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3696,4GWE,4GWE,A,MG,MAGNESIUM ION,[Mg+2]
3697,4GXM,4GXM,A,0WV,2-METHYL-5-(PROP-1-EN-2-YL)PHENOL,Cc1ccc(cc1O)C(=C)C
3698,4GXM,4GXM,A,1PE,PENTAETHYLENE GLYCOL,C(COCCOCCOCCOCCO)O
3699,4GXM,4GXM,A,CL,CHLORIDE ION,[Cl-]
3700,4GXM,4GXM,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3701,4GXM,4GXM,A,MG,MAGNESIUM ION,[Mg+2]
3702,4GXM,4GXM,A,,SODIUM ION,[Na+]
3703,4H2D,4H2D,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3704,4H2D,4H2D,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3705,4H4I,4H4I,A,0WV,2-METHYL-5-(PROP-1-EN-2-YL)PHENOL,Cc1ccc(cc1O)C(=C)C
3706,4H4I,4H4I,A,1PE,PENTAETHYLENE GLYCOL,C(COCCOCCOCCOCCO)O
3707,4H4I,4H4I,A,CL,CHLORIDE ION,[Cl-]
3708,4H4I,4H4I,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3709,4H4I,4H4I,A,MG,MAGNESIUM ION,[Mg+2]
3710,4H4I,4H4I,A,,SODIUM ION,[Na+]
3711,4H6K,4H6K,A,CL,CHLORIDE ION,[Cl-]
3712,4H6K,4H6K,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3713,4H6K,4H6K,A,MG,MAGNESIUM ION,[Mg+2]
3714,4H6K,4H6K,A,1PE,PENTAETHYLENE GLYCOL,C(COCCOCCOCCOCCO)O
3715,4H6P,4H6P,F,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3716,4H6P,4H6P,G,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3717,4H6P,4H6P,H,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3718,4H6P,4H6P,I,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3719,4H6P,4H6P,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3720,4H6P,4H6P,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3721,4H6P,4H6P,J,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3722,4H6P,4H6P,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3723,4H6P,4H6P,K,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3724,4H6P,4H6P,L,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3725,4H6P,4H6P,D,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3726,4H6P,4H6P,E,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3727,4HEA,4HEA,9,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
3728,4HEA,4HEA,N,,,
3729,4HEA,4HEA,1,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
3730,4HEA,4HEA,F,,,
3731,4HEA,4HEA,V,,,
3732,4HEA,4HEA,W,,,
3733,4HEA,4HEA,A,,,
3734,4HEA,4HEA,O,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
3735,4HEA,4HEA,2,FES,FE2/S2 (INORGANIC) CLUSTER,S1[Fe]S[Fe]1
3736,4HEA,4HEA,G,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
3737,4HEA,4HEA,H,,,
3738,4HEA,4HEA,X,,,
3739,4HEA,4HEA,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3740,4HEA,4HEA,P,,,
3741,4HEA,4HEA,3,FES,FE2/S2 (INORGANIC) CLUSTER,S1[Fe]S[Fe]1
3742,4HEA,4HEA,3,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
3743,4HEA,4HEA,I,,,
3744,4HEA,4HEA,B,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
3745,4HEA,4HEA,Q,,,
3746,4HEA,4HEA,R,,,
3747,4HEA,4HEA,4,,,
3748,4HEA,4HEA,J,,,
3749,4HEA,4HEA,C,FES,FE2/S2 (INORGANIC) CLUSTER,S1[Fe]S[Fe]1
3750,4HEA,4HEA,D,FES,FE2/S2 (INORGANIC) CLUSTER,S1[Fe]S[Fe]1
3751,4HEA,4HEA,S,,,
3752,4HEA,4HEA,5,,,
3753,4HEA,4HEA,K,,,
3754,4HEA,4HEA,D,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
3755,4HEA,4HEA,T,,,
3756,4HEA,4HEA,6,SF4,IRON/SULFUR CLUSTER,[S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
3757,4HEA,4HEA,L,,,
3758,4HEA,4HEA,M,,,
3759,4HEA,4HEA,1,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3760,4HEA,4HEA,E,,,
3761,4HEA,4HEA,U,,,
3762,4HEA,4HEA,7,,,
3763,4HEQ,4HEQ,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3764,4HEQ,4HEQ,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3765,4HH0,4HH0,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3766,4HH0,4HH0,A,CL,CHLORIDE ION,[Cl-]
3767,4HH0,4HH0,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3768,4HH0,4HH0,B,CL,CHLORIDE ION,[Cl-]
3769,4HH1,4HH1,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3770,4HH1,4HH1,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3771,4HHD,4HHD,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3772,4HHD,4HHD,A,,SODIUM ION,[Na+]
3773,4HHD,4HHD,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3774,4HIA,4HIA,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3775,4HIA,4HIA,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3776,4HIA,4HIA,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3777,4HIA,4HIA,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3778,4HJ3,4HJ3,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3779,4HJ3,4HJ3,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3780,4HJ4,4HJ4,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3781,4HJ4,4HJ4,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3782,4HJ6,4HJ6,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3783,4HJ6,4HJ6,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3784,4HMS,4HMS,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3785,4HMS,4HMS,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3786,4HMS,4HMS,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3787,4HMS,4HMS,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3788,4HMT,4HMT,B,NNV,"(1R,5AS,6R)-1,2,5,5A,6,7-HEXAHYDROPHENAZINE-1,6-DICARBOXYLIC ACID",C1C=CC2=NC3=C(C=CC[C@H]3C(=O)O)NC2[C@@H]1C(=O)O
3789,4HMT,4HMT,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3790,4HMT,4HMT,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3791,4HMT,4HMT,A,NNV,"(1R,5AS,6R)-1,2,5,5A,6,7-HEXAHYDROPHENAZINE-1,6-DICARBOXYLIC ACID",C1C=CC2=NC3=C(C=CC[C@H]3C(=O)O)NC2[C@@H]1C(=O)O
3792,4HMT,4HMT,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3793,4HMT,4HMT,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3794,4HMU,4HMU,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3795,4HMU,4HMU,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3796,4HMU,4HMU,A,WUB,"(1R,10AS)-1,2,10,10A-TETRAHYDROPHENAZINE-1-CARBOXYLIC ACID",c1ccc2c(c1)N[C@H]3[C@@H](CC=CC3=N2)C(=O)O
3797,4HMU,4HMU,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3798,4HMV,4HMV,A,WUB,"(1R,10AS)-1,2,10,10A-TETRAHYDROPHENAZINE-1-CARBOXYLIC ACID",c1ccc2c(c1)N[C@H]3[C@@H](CC=CC3=N2)C(=O)O
3799,4HMV,4HMV,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3800,4HMV,4HMV,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3801,4HMV,4HMV,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3802,4HMW,4HMW,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3803,4HMW,4HMW,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3804,4HMX,4HMX,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3805,4HMX,4HMX,A,WUB,"(1R,10AS)-1,2,10,10A-TETRAHYDROPHENAZINE-1-CARBOXYLIC ACID",c1ccc2c(c1)N[C@H]3[C@@H](CC=CC3=N2)C(=O)O
3806,4HMX,4HMX,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3807,4HNB,4HNB,B,FNR,"1-DEOXY-1-(7,8-DIMETHYL-2,4-DIOXO-3,4-DIHYDRO-2H-BENZO[G]PTERIDIN-1-ID-10(5H)-YL)-5-O-PHOSPHONATO-D-RIBITOL",Cc1cc2c(cc1C)N(C3=C(N2)C(=O)NC(=O)N3)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3808,4HNB,4HNB,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3809,4HS4,4HS4,H,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3810,4HS4,4HS4,A,,,
3811,4HS4,4HS4,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3812,4HS4,4HS4,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3813,4HS4,4HS4,D,,,
3814,4HS4,4HS4,E,,,
3815,4HS4,4HS4,F,,,
3816,4HS4,4HS4,G,,,
3817,4ICI,4ICI,A,EDO,"1,2-ETHANEDIOL",C(CO)O
3818,4ICI,4ICI,A,EPE,4-(2-HYDROXYETHYL)-1-PIPERAZINE ETHANESULFONIC ACID,C1CN(CCN1CCO)CCS(=O)(=O)O
3819,4ICI,4ICI,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3820,4ICI,4ICI,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
3821,4ICI,4ICI,A,UNL,UNKNOWN LIGAND,
3822,4IGH,4IGH,A,GOL,GLYCEROL,C(C(CO)O)O
3823,4IGH,4IGH,A,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
3824,4IGH,4IGH,A,ZWI,3-[DECYL(DIMETHYL)AMMONIO]PROPANE-1-SULFONATE,CCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]
3825,4IGH,4IGH,A,1EA,6-FLUORO-2-[2-METHYL-4-PHENOXY-5-(PROPAN-2-YL)PHENYL]QUINOLINE-4-CARBOXYLIC ACID,Cc1cc(c(cc1c2cc(c3cc(ccc3n2)F)C(=O)O)C(C)C)Oc4ccccc4
3826,4IGH,4IGH,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3827,4IQL,4IQL,B,CSO,S-HYDROXYCYSTEINE,C([C@@H](C(=O)O)N)SO
3828,4IQL,4IQL,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3829,4IQL,4IQL,B,,SODIUM ION,[Na+]
3830,4IQL,4IQL,B,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
3831,4IQL,4IQL,A,CSO,S-HYDROXYCYSTEINE,C([C@@H](C(=O)O)N)SO
3832,4IQL,4IQL,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3833,4IQL,4IQL,A,GOL,GLYCEROL,C(C(CO)O)O
3834,4IQL,4IQL,A,,SODIUM ION,[Na+]
3835,4IQL,4IQL,A,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=CCC(=C5)C(=O)N)O)O)O)OP(=O)(O)O)N
3836,4J8P,4J8P,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3837,4J8P,4J8P,A,UNL,UNKNOWN LIGAND,
3838,4J8P,4J8P,A,CL,CHLORIDE ION,[Cl-]
3839,4J8P,4J8P,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3840,4J8P,4J8P,A,GOL,GLYCEROL,C(C(CO)O)O
3841,4J8P,4J8P,A,MSE,SELENOMETHIONINE,C[Se]CC[C@@H](C(=O)O)N
3842,4JD4,4JD4,B,NCO,COBALT HEXAMMINE(III),[NH3][Co+3]([NH3])([NH3])([NH3])([NH3])[NH3]
3843,4JD4,4JD4,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3844,4JD4,4JD4,A,GOL,GLYCEROL,C(C(CO)O)O
3845,4JD4,4JD4,A,JDM,"5-{2-[2-(HYDROXYMETHYL)PHENYL]ETHYL}-2,6-DIOXO-1,2,3,6-TETRAHYDROPYRIMIDINE-4-CARBOXYLIC ACID",c1ccc(c(c1)CCC2=C(NC(=O)NC2=O)C(=O)O)CO
3846,4JD4,4JD4,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3847,4JD4,4JD4,B,GOL,GLYCEROL,C(C(CO)O)O
3848,4JD4,4JD4,B,JDM,"5-{2-[2-(HYDROXYMETHYL)PHENYL]ETHYL}-2,6-DIOXO-1,2,3,6-TETRAHYDROPYRIMIDINE-4-CARBOXYLIC ACID",c1ccc(c(c1)CCC2=C(NC(=O)NC2=O)C(=O)O)CO
3849,4JDB,4JDB,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3850,4JDB,4JDB,A,GOL,GLYCEROL,C(C(CO)O)O
3851,4JDB,4JDB,A,JDB,"5-[2-(7-METHOXYNAPHTHALEN-2-YL)ETHYL]-2,6-DIOXO-1,2,3,6-TETRAHYDROPYRIMIDINE-4-CARBOXYLIC ACID",COc1ccc2ccc(cc2c1)CCC3=C(NC(=O)NC3=O)C(=O)O
3852,4JDB,4JDB,A,NCO,COBALT HEXAMMINE(III),[NH3][Co+3]([NH3])([NH3])([NH3])([NH3])[NH3]
3853,4JDB,4JDB,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3854,4JDB,4JDB,B,GOL,GLYCEROL,C(C(CO)O)O
3855,4JDB,4JDB,B,JDB,"5-[2-(7-METHOXYNAPHTHALEN-2-YL)ETHYL]-2,6-DIOXO-1,2,3,6-TETRAHYDROPYRIMIDINE-4-CARBOXYLIC ACID",COc1ccc2ccc(cc2c1)CCC3=C(NC(=O)NC3=O)C(=O)O
3856,4JGD,4JGD,A,4JG,"1-[4-METHYL-2-(NAPHTHALEN-2-YLAMINO)-1,3-THIAZOL-5-YL]ETHANONE",Cc1c(sc(n1)Nc2ccc3ccccc3c2)C(=O)C
3857,4JGD,4JGD,A,DET,"UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE",CCCCCCCCCCC[N+](C)(C)[O-]
3858,4JGD,4JGD,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3859,4JGD,4JGD,A,ORO,OROTIC ACID,C1=C(NC(=O)NC1=O)C(=O)O
3860,4JGD,4JGD,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3861,4JIC,4JIC,B,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3862,4JIC,4JIC,B,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3863,4JIC,4JIC,C,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3864,4JIC,4JIC,C,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3865,4JIC,4JIC,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3866,4JIC,4JIC,A,PEG,DI(HYDROXYETHYL)ETHER,C(COCCO)O
3867,4JIC,4JIC,A,SO4,SULFATE ION,[O-]S(=O)(=O)[O-]
3868,4JIP,4JIP,A,FMN,FLAVIN MONONUCLEOTIDE,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O
3869,4JIP,4JIP,A,HBA,P-HYDROXYBENZALDEHYDE,c1cc(ccc1C=O)O
